age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,v_decile_score,priors_count,sex_Male,label,c_jail_in,c_jail_out,c_offense_date,screening_date,in_custody,out_custody
38,0,5,0,0,6,3,1,0,0.08753469788240335,0.08778426366505263,0.9367624810892587,0.13991769547325103,0.8743395359522168,0.6747978257987538
26,0,5,0,0,3,0,1,0,0.2921217541372656,0.2918915129721206,0.9608673726676752,0.4691358024691358,0.9016770043648059,0.7063502585178311
46,0,4,0,0,2,9,1,0,0.25348409480246126,0.257062901350351,0.9563287947554211,0.4060356652949246,0.8965081552951987,0.7009147554023598
48,0,6,0,0,2,0,1,1,0.5072522153346463,0.507336777281755,0.9861825516893595,0.8189300411522634,0.930507695841948,0.7396261434442529
26,0,4,0,0,3,9,1,1,0.5328659770297891,0.533260214974413,0.989208270297529,0.8518518518518519,0.9339535952216862,0.7436033408458174
63,0,1,0,0,1,2,1,0,0.38734836695286046,0.3881104966452117,0.9720625315179021,0.6200274348422496,0.9144268320698369,0.7211984621503381
31,0,3,0,0,2,7,1,1,0.33464863326745364,0.3348350424369724,0.9658093797276853,0.5349794238683128,0.9074201699977027,0.7129789208537717
40,0,7,0,0,7,4,1,0,0.23081149611173862,0.23101995759238506,0.9536056480080686,0.36899862825788754,0.9022513209280956,0.7086040037120509
42,0,10,0,0,6,0,1,1,0.5501138014764233,0.5786748644111842,0.9912254160363086,0.879286694101509,0.9362508614748449,0.7506297229219143
52,0,2,0,0,1,7,1,0,0.26810519272985106,0.26804324261751006,0.9580433686333838,0.45953360768175583,0.8984608316103836,0.7026382076097044
32,0,3,0,0,2,0,1,1,0.03297649162198088,0.03286444613488882,0.9304084720121029,0.053497942386831275,0.8710084998851367,0.6709532016439083
29,1,8,0,0,8,3,1,1,0.29098197650265606,0.34192908699442487,0.9607665153807362,0.4663923182441701,0.9015621410521479,0.7140395068275222
20,0,2,0,0,5,0,1,1,0.43527510178192824,0.43546218948404447,0.9777105395864851,0.6968449931412894,0.9439467034229267,0.755137213310354
23,0,8,0,0,7,3,0,0,0.09554421750161621,0.1265004138502294,0.9377710539586485,0.2030178326474623,0.9011026878015161,0.7153652392947103
22,0,7,0,0,6,2,0,1,0.5895968341271365,0.5908529388005853,0.9958648512355017,0.943758573388203,0.950838502182403,0.7673339520084846
32,2,9,0,1,6,15,1,1,0.2782436241373245,0.33834011986511003,0.9592536560766516,0.4458161865569273,0.9109809326900988,0.7279596977329975
27,0,2,0,0,3,2,1,0,0.29792451758505906,0.2987722468031432,0.9615733736762481,0.4773662551440329,0.9024810475534114,0.7074108444915816
48,0,1,0,0,1,0,1,0,0.2293547692809379,0.2569757331554045,0.9535047907211296,0.3676268861454047,0.8932919825407765,0.7009147554023598
47,0,2,0,0,1,0,1,0,0.11355896504949083,0.11522015994698138,0.9398890569843671,0.18244170096021947,0.877785435331955,0.6790401696937558
26,0,8,0,0,4,0,0,0,0.031012236892713627,0.03120649196606592,0.9302067574382249,0.05075445816186557,0.866758557316793,0.6660479915153122
26,0,9,0,0,7,1,0,0,0.10661327562957042,0.10841045021279859,0.9390821986888552,0.17146776406035666,0.9012175511141741,0.7058199655309558
24,0,6,0,0,5,2,1,0,0.21127329088202423,0.2105037595431862,0.951386787695411,0.37448559670781895,0.8974270617964623,0.7030359273498608
28,0,2,0,0,2,1,1,1,0.21291657409114273,0.21231242507710346,0.9515885022692889,0.3401920438957476,0.8911095796002757,0.6940209465729815
21,0,10,2,2,7,2,1,1,0.21831712500650896,0.21840085624719818,0.9521936459909228,0.3497942386831276,0.8985756949230416,0.7026382076097044
24,0,3,0,0,4,0,1,0,0.06904709387540992,0.06782261786952566,0.9344427634896622,0.10973936899862825,0.8718125430737422,0.6717486411242212
21,0,5,0,0,6,0,1,0,0.1648487202469814,0.16481533600701453,0.945940494200706,0.2674897119341564,0.8846772340914312,0.6867294180034469
26,1,10,2,0,6,9,1,1,0.04490018930844244,0.04586823401717647,0.9318204740292486,0.07270233196159122,0.86859637031932,0.668301736709532
37,1,9,0,0,7,17,1,1,0.4513818872726132,0.45239124841257566,0.9795259707513868,0.7215363511659808,0.9421088904203997,0.7528834681161342
27,0,4,0,0,4,0,1,1,0.574341817944036,0.5814038925596263,0.9940494200706002,0.9190672153635117,0.9394670342292671,0.7510274426620708
61,0,2,0,0,2,14,1,0,0.25249607299518856,0.2525965198748899,0.9562279374684821,0.4046639231824417,0.8963932919825408,0.7002518891687658
46,0,10,0,0,8,2,0,1,0.5692646718065213,0.5769374018010396,0.9934442763489663,0.9108367626886146,0.9550884447507466,0.7679968182420788
48,0,1,0,0,1,1,1,0,0.02576020408219004,0.02589905762080959,0.929500756429652,0.0411522633744856,0.8660693774408454,0.6652525520349993
27,0,2,0,0,2,0,1,0,0.004599949541187411,0.005298234693042924,0.9270801815431164,0.00823045267489712,0.8631977946243969,0.6620707941137478
21,0,9,0,0,9,1,1,1,0.19757211334122324,0.5358302659795301,0.9309127584467978,0.26886145404663925,0.8890420399724328,0.7440010605859737
28,1,5,0,0,5,12,1,0,0.37253893487928025,0.3733971729587966,0.9703479576399395,0.5967078189300411,0.912474155754652,0.7189447169561183
24,0,4,0,0,5,1,0,1,0.6093198378306243,0.6088431567487909,0.9981845688350983,0.9739368998628258,0.9441764300482426,0.7552697865570728
50,0,1,0,0,1,2,1,0,0.3596771418609402,0.35978119094147404,0.9688350983358548,0.5747599451303155,0.9107512060647829,0.7168235450086172
37,0,4,0,0,3,0,1,0,0.014718636800444494,0.01400004266015832,0.9282904689863842,0.023319615912208505,0.8645761543762922,0.663396526580936
41,0,1,0,0,1,0,0,0,0.06958986924974153,0.06971760713787305,0.9347453353504791,0.1111111111111111,0.8719274063864002,0.6720137876176587
21,0,4,0,0,7,1,1,0,0.29290867960998873,0.30161966831597753,0.9609682299546142,0.4828532235939643,0.9017918676774638,0.707808564231738
21,0,9,1,0,7,2,1,0,0.3794996111803166,0.3797053724945639,0.9711548159354514,0.607681755829904,0.9133930622559154,0.71987272968315
41,0,6,0,3,3,12,1,1,0.4703104571653237,0.469803984520383,0.9818456883509834,0.7517146776406035,0.9447507466115322,0.7560652260373857
27,0,6,0,0,2,4,0,1,0.35297113329056956,0.35309038124799325,0.9680282400403429,0.5651577503429356,0.9608316103836435,0.7756860665517699
45,0,1,0,0,1,0,0,0,0.249836125059554,0.2500514649010567,0.9559253656076652,0.3991769547325103,0.896048702044567,0.6998541694286093
27,0,3,0,0,3,2,1,0,0.35734011205161653,0.357337113575737,0.9685325264750378,0.5720164609053497,0.9104066161268091,0.7164258252684608
54,0,1,0,0,1,0,1,0,0.026123295789756047,0.025129585198311963,0.929500756429652,0.0411522633744856,0.8660693774408454,0.6651199787882806
26,0,2,0,0,2,0,1,0,0.8950609347815328,0.9023050086274557,0.9537065052950076,0.37037037037037035,0.9824259131633356,0.8006098369349065
23,0,4,0,0,4,2,1,1,0.4771078072503551,0.47749766558825085,0.9826525466464953,0.7640603566529492,0.9904663450493912,0.8088293782314729
33,0,2,0,0,2,3,0,0,0.37007413421140367,0.37035418432520534,0.9700453857791226,0.5925925925925926,0.9121295658166781,0.718414423969243
24,0,3,0,0,3,1,1,1,0.0654012495086185,0.06542972474590904,0.9342410489157842,0.1056241426611797,0.9754192510912014,0.7921251491449025
57,0,6,0,0,5,11,1,0,0.24208411362693735,0.3616730209340073,0.9550176500252143,0.38820301783264743,0.8950149322306455,0.7170886915020549
28,0,3,0,0,2,0,1,0,0.07499519729553636,0.07492546468600737,0.935350479072113,0.12071330589849108,0.8726165862623478,0.6728092270979716
39,0,1,0,0,1,1,1,0,0.16223750698704983,0.18660734500431414,0.9456379223398891,0.299039780521262,0.8843326441534574,0.6900437491714172
46,0,1,0,0,1,0,1,0,0.09795229843585924,0.09884806743571586,0.9380736258194654,0.15775034293552812,0.8931771192281185,0.6973352777409518
37,0,3,0,0,2,1,1,0,0.14424493684509426,0.1435108887073663,0.9435199193141705,0.23182441700960219,0.8819205145876408,0.6834150868354766
21,0,10,0,1,10,1,1,1,0.4908544618810367,0.4910205880566717,0.9842662632375189,0.7846364883401921,0.9480817826786124,0.7832427416147422
62,0,1,0,0,1,0,1,0,0.11256041567827987,0.11439560882915857,0.9397881996974281,0.18106995884773663,0.877670572019297,0.678907596447037
22,0,5,0,0,5,1,1,0,0.29042713415645177,0.2973726379433456,0.9605648008068582,0.46364883401920437,0.90144727773949,0.707145697998144
61,0,1,0,0,1,0,0,0,0.018873032027103987,0.018062990575055657,0.9287947554210791,0.03155006858710562,0.8651504709395819,0.6640593928145301
23,0,5,0,0,6,1,1,0,0.2051435472573059,0.20616737531309492,0.9506807866868381,0.4074074074074074,0.9101768895014932,0.7182818507225242
57,0,5,0,0,2,16,1,1,0.44280577614857436,0.4525257063964377,0.978517397881997,0.7078189300411523,0.9322306455318171,0.7890759644703699
21,0,5,0,0,7,0,1,1,0.19502480040806427,0.23037617069920904,0.9494704992435703,0.31275720164609055,0.888697450034459,0.6968049847540766
62,0,8,0,0,2,22,1,1,0.5192102567155404,0.5470748240400106,0.9875945537065053,0.8299039780521262,0.9594532506317482,0.7831101683680234
28,0,8,0,0,7,8,1,1,0.054947398381224165,0.07153173682807258,0.9329299041855774,0.0877914951989026,0.879623248334482,0.7463873790269123
28,0,6,0,0,4,1,1,0,0.25678912418424665,0.2568795043958591,0.956732223903177,0.411522633744856,0.8969676085458305,0.7009147554023598
56,0,4,0,0,4,17,1,1,0.2635135957181656,0.28268835376386336,0.9480584972264247,0.36488340192043894,0.8978865150470939,0.7048919528039241
32,0,6,0,0,5,11,1,1,0.6135570432724888,0.6140017176724296,0.9986888552697932,0.9835390946502057,0.9477371927406386,0.7641521940872332
46,0,2,0,0,1,2,1,0,0.2543974205640925,0.29302342784823543,0.827029752899647,0.0411522633744856,0.8966230186078566,0.70648283176455
66,0,1,0,0,1,0,1,0,0.08187134520347948,0.08155103235347798,0.9361573373676249,0.13168724279835392,0.8735354927636113,0.6738698130717221
33,0,1,0,0,2,0,1,0,0.36049707025344346,0.3657097806380682,0.9689359556227938,0.5775034293552812,0.9108660693774409,0.7177515577356489
29,0,8,0,0,5,11,0,0,0.2620888190507512,0.2620249811489092,0.9573373676248109,0.41975308641975306,0.8976567884217781,0.7017101948826727
24,1,10,0,0,9,2,1,1,0.10812449750124793,0.5418156431621414,0.9392839132627332,0.17421124828532236,0.8770962554560073,0.7449290733130054
45,0,1,0,0,1,0,1,0,0.15891566329795545,0.15818899342283482,0.9452344931921332,0.262002743484225,0.8838731909028257,0.6856688320296964
31,0,3,0,0,1,0,0,0,0.3539303632036374,0.3530886724573013,0.9680282400403429,0.5651577503429356,0.9390075809786355,0.7497017101948826
27,0,5,0,0,2,2,0,1,0.5946639592155817,0.5940227057947546,0.9963691376701966,0.9506172839506173,0.9649666896393292,0.7803261301869283
30,2,9,0,0,5,20,1,1,0.20260591769663733,0.4740121597744333,0.9503782148260211,0.32373113854595337,0.9362508614748449,0.7790003977197402
26,0,4,0,0,3,1,0,0,0.1298058068672114,0.1296406644656449,0.9418053454362078,0.20987654320987653,0.9684125890190673,0.7835078881081797
54,0,2,0,0,1,2,1,1,0.21380525939415995,0.21393179236774398,0.9516893595562279,0.3429355281207133,0.9519871353089823,0.7645499138273897
56,0,1,0,0,1,0,0,0,0.23173376037105334,0.23370763698001487,0.9537065052950076,0.37037037037037035,0.8936365724787503,0.6973352777409518
37,0,5,0,0,3,5,1,1,0.0257359509584756,0.030434337139575187,0.929500756429652,0.0411522633744856,0.8660693774408454,0.6659154182685934
36,0,3,0,0,2,1,0,1,0.4146666902245739,0.4146063891544883,0.9752899646999496,0.663923182441701,0.9320009189065013,0.7429404746122232
32,0,6,0,0,3,1,1,1,0.600181912332188,0.6183127680870304,0.9970751386787695,0.9602194787379973,0.9564668045026419,0.7902691236908392
33,0,4,0,0,4,3,1,0,0.3510761817133414,0.350474659831186,0.967826525466465,0.5610425240054869,0.9096025729382036,0.7153652392947103
40,0,2,0,0,1,3,1,0,0.03875191319852708,0.038841537669610265,0.9311144730206757,0.06310013717421124,0.8677923271307144,0.6672411507357815
50,0,3,0,0,1,0,0,1,0.1887625087943644,0.1881721402759393,0.9486636409480586,0.3058984910836763,0.94153457385711,0.7523531751292589
38,0,1,0,0,1,4,1,0,0.07582370664581574,0.07573075216922782,0.935451336359052,0.12208504801097393,0.8727314495750057,0.6729418003446904
32,0,5,0,0,2,0,1,0,0.21111634079436686,0.21641407908813842,0.951386787695411,0.3374485596707819,0.8908798529749598,0.6946838128065757
45,0,3,0,0,4,2,1,0,0.025838217303638413,0.33312777177399466,0.929601613716591,0.04252400548696845,0.8660693774408454,0.7127137743603341
38,0,2,0,0,1,0,1,0,0.07378819222668316,0.0739132545717925,0.935148764498235,0.11796982167352538,0.8725017229496899,0.6726766538512529
27,0,2,0,0,2,1,1,0,0.24061047317218673,0.24060768411978786,0.9548159354513364,0.38545953360768176,0.8947852056053297,0.6983958637147024
29,0,4,0,0,3,2,1,1,0.22330754785316603,0.22319603090840734,0.9527987897125567,0.35802469135802467,0.9348725017229497,0.7446639268195678
40,0,1,0,0,1,2,0,0,0.03803693270049167,0.03816182643258579,0.9310136157337368,0.06172839506172839,0.8676774638180565,0.6671085774890627
39,0,1,0,0,1,0,1,0,0.2020127987170197,0.2019807685741152,0.9502773575390822,0.32373113854595337,0.8896163565357225,0.6924300676123558
30,0,7,0,0,5,8,0,1,0.09357013042489715,0.13155003936725904,0.9375693393847705,0.15089163237311384,0.8870893636572479,0.6948163860532944
27,0,4,0,0,4,0,1,1,0.5047121922429314,0.5050364072262413,0.9858799798285426,0.8079561042524005,0.9357914082242131,0.7457245127933183
29,0,2,0,0,3,0,1,0,0.08505291406892819,0.08511867933846234,0.9365607665153808,0.13580246913580246,0.8739949460142431,0.6744001060585973
22,0,8,1,0,6,1,1,1,0.20444723828776482,0.22079525946491466,0.9505799293998991,0.3278463648834019,0.8991500114863312,0.7047593795572054
30,0,2,0,0,2,0,1,0,0.04644022293765296,0.04568839373168285,0.9320221886031266,0.07407407407407407,0.8688260969446359,0.668301736709532
32,0,4,0,0,2,4,1,1,0.5650037396191392,0.6029457425474943,0.9928391326273324,0.9026063100137174,0.96714909257983,0.7841707543417739
30,0,10,0,0,7,7,1,1,0.06716763569416637,0.5838970181791188,0.9344427634896622,0.1083676268861454,0.9408453939811624,0.7552697865570728
21,0,3,0,1,7,0,1,1,0.1599618747251474,0.15987846087116195,0.9453353504790721,0.2578875171467764,0.9496898690558235,0.7617658756462946
46,0,1,0,0,1,0,1,0,0.37599834204772303,0.3759699063679069,0.9707513867876955,0.6021947873799726,0.9129336090052838,0.7193424366962747
44,0,1,0,0,1,0,1,1,0.5896419536771097,0.5899930693635199,0.9958648512355017,0.943758573388203,0.94153457385711,0.7523531751292589
25,0,8,0,0,9,9,1,1,0.6094599934743008,0.6096638134134088,0.9981845688350983,0.9753086419753086,0.969101768895015,0.7843033275884926
28,0,4,0,0,2,1,1,1,0.32034840754357163,0.3204096996562917,0.9641956631366616,0.5130315500685871,0.9414197105444521,0.7547394935701975
32,0,6,0,1,7,7,1,1,0.019069430684537664,0.06203725861133396,0.9287947554210791,0.03155006858710562,0.8976567884217781,0.7021079146228291
20,0,8,0,0,8,0,1,0,0.2756643908357715,0.30072889162401373,0.9589510842158346,0.44170096021947874,0.899494601424305,0.7076759909850192
36,0,3,0,0,1,0,1,1,0.12373680530008418,0.1238688265105444,0.9410993444276349,0.19890260631001372,0.8791637950838502,0.680365902160944
29,0,3,0,0,3,2,1,0,0.01840167524926317,0.019255070779252963,0.9285930408472012,0.02880658436213992,0.865035607626924,0.6641919660612489
36,0,6,0,0,6,2,1,1,0.5055195769436855,0.5073787817413211,0.9859808371154816,0.8093278463648834,0.9473926028026648,0.7597772769455124
32,0,4,0,0,3,1,1,0,0.01327064983404537,0.01221533993524617,0.9280887544125063,0.0205761316872428,0.8643464277509764,0.6631313800874984
38,0,4,0,0,1,0,0,0,0.38212399382683515,0.3822578785906002,0.9714573877962683,0.6117969821673526,0.9137376521938892,0.7202704494233064
21,0,6,0,0,6,0,0,1,0.6223971876864328,0.622331565619167,0.999697428139183,0.9958847736625515,0.9586492074431426,0.7721065888903619
31,0,4,0,0,2,7,1,0,0.2558628276693103,0.25604553505957156,0.956631366616238,0.4101508916323731,0.8968527452331725,0.700782182155641
57,0,4,0,0,2,8,1,1,0.5735834559372437,0.5725532111708933,0.9938477054967222,0.9163237311385459,0.9393521709166093,0.7497017101948826
23,1,9,0,0,9,1,1,0,0.1923207062255375,0.19583176474792421,0.9491679273827534,0.30864197530864196,0.8883528600964852,0.6915020548853241
41,0,1,0,0,1,5,1,0,0.21729217727213954,0.21742820662446688,0.9520927887039838,0.3484224965706447,0.8916838961635654,0.6948163860532944
22,0,4,0,0,5,0,0,0,0.23853557970492648,0.23889627063286523,0.9545133635905194,0.38271604938271603,0.8945554789800138,0.6981307172212647
52,0,6,0,0,4,0,1,1,0.5966437073408336,0.5994625813534634,0.9966717095310136,0.9547325102880658,0.9485412359292442,0.7759512130452074
59,0,1,0,0,1,2,1,1,0.5717814051459388,0.5719330989766639,0.9937468482097832,0.934156378600823,0.9439467034229267,0.755137213310354
35,0,1,0,0,1,0,1,1,0.2749533432767168,0.2749385806480507,0.9588502269288957,0.4403292181069959,0.8993797381116472,0.7036987935834549
27,0,5,0,0,3,2,1,1,0.0019689722697113017,0.014013444745294265,0.9267776096822995,0.00411522633744856,0.8654950608775557,0.6679040169693756
34,0,4,0,0,3,2,1,1,0.5555506724873767,0.5754070406488223,0.9918305597579425,0.8888888888888888,0.9509533654950609,0.7632241813602015
27,0,2,0,0,3,1,1,0,0.06019942126008366,0.0600986057668765,0.9336359051941503,0.09739368998628258,0.9310820124052378,0.7441336338326926
37,0,5,0,0,1,1,1,0,0.36049683189350523,0.361422931468383,0.9689359556227938,0.5761316872427984,0.9108660693774409,0.7170886915020549
40,0,1,0,0,1,1,1,0,0.21652101335033158,0.21732292723515212,0.9519919314170449,0.34705075445816186,0.8915690328509074,0.6948163860532944
60,0,2,0,0,1,2,1,0,0.21311741220242586,0.22164794602017632,0.9515885022692889,0.34156378600823045,0.8911095796002757,0.6954792522868886
57,0,5,0,0,2,8,1,1,0.18121475196547882,0.26618021369599915,0.9478567826525467,0.2908093278463649,0.8985756949230416,0.7271642582526846
26,0,10,1,0,9,6,1,1,0.6239055393071876,0.626970127626497,0.999899142713061,0.9986282578875172,0.9461291063634275,0.7580538247381678
39,0,3,0,0,1,0,1,0,0.21312215953786218,0.21741694052769583,0.9515885022692889,0.34156378600823045,0.8911095796002757,0.6948163860532944
41,0,1,0,0,1,1,1,0,0.12906270982812948,0.1289993016708923,0.9417044881492688,0.2112482853223594,0.8798529749597979,0.6811613416412567
21,0,8,1,0,8,1,1,0,0.00032515275073178733,2.7519478003388153e-06,0.9265758951084215,0.0,0.8626234780611073,0.661275354633435
23,0,7,0,0,5,0,1,0,0.03472972828426997,0.03456052024490269,0.9305093292990418,0.05486968449931413,0.8672180105674248,0.6665782845021875
35,0,7,0,0,4,8,1,1,0.2232046458815013,0.27571595126008364,0.9527987897125567,0.35665294924554186,0.892487939352171,0.7038313668301737
30,0,5,0,0,2,4,0,0,0.2499329091261376,0.2500511767909982,0.9559253656076652,0.40054869684499317,0.896048702044567,0.6998541694286093
41,0,6,0,0,2,6,1,1,0.2867118873209804,0.3196263383420075,0.9602622289460413,0.45953360768175583,0.9009878244888583,0.7105926024128331
24,0,10,0,1,8,9,1,1,0.1956542692782613,0.20353098945071113,0.9495713565305093,0.3443072702331962,0.8957041121065932,0.7463873790269123
29,0,10,0,2,10,14,1,1,0.4867271503023581,0.4860949194086126,0.983761976802824,0.7777777777777778,0.9318860555938433,0.7428079013655045
33,0,2,0,0,1,0,0,0,0.17766207653954127,0.17771223505759157,0.9473524962178518,0.28669410150891633,0.8920284861015392,0.6952141057934509
21,0,4,0,0,7,1,1,1,0.2963853778056169,0.2961583235904943,0.9613716591023701,0.47462277091906724,0.9221226740179187,0.7299482964337797
29,0,5,0,0,6,4,1,0,0.3151824921923961,0.31528934808731035,0.9635905194150277,0.50480109739369,0.9047783138065701,0.709929736179239
36,0,2,0,0,1,3,1,1,0.008000044811668387,0.008019940872066825,0.9274836106908724,0.013717421124828532,0.8636572478750287,0.6624685138539043
26,0,4,0,1,4,3,1,0,0.08580589311378238,0.08694080656649318,0.9366616238023198,0.14266117969821673,0.8866299104066161,0.7001193159220469
27,0,2,0,0,2,0,1,0,0.19853741150105175,0.19851708958093786,0.9498739283913262,0.31824417009602196,0.8891569032850908,0.6918997746254806
32,0,1,0,0,1,1,1,0,0.23606636937819273,0.2377993164221273,0.9543116490166415,0.39780521262002744,0.8942108890420399,0.697998143974546
48,0,8,0,0,3,0,1,1,0.03457640325400645,0.09217388864699234,0.9306101865859808,0.056241426611796985,0.8672180105674248,0.6754606920323478
20,0,6,0,0,7,0,1,1,0.5913275855019197,0.612302096828247,0.9960665658093797,0.9465020576131687,0.9417643004824259,0.755800079543948
20,0,8,0,0,7,0,1,1,0.36218325825144254,0.3622538309423229,0.9691376701966717,0.5802469135802469,0.9117849758787043,0.738167837730346
43,0,2,0,0,1,3,0,1,0.1880989941796575,0.18817233897253138,0.9467473524962179,0.2880658436213992,0.8877785435331955,0.6903088956648549
61,0,4,0,0,1,2,1,1,0.04559230711573639,0.047373668681917044,0.9319213313161876,0.07407407407407407,0.8782448885825868,0.702240487869548
52,0,1,0,0,1,0,0,0,0.06819490743793348,0.06713240551760964,0.9344427634896622,0.1083676268861454,0.8716976797610843,0.6716160678775023
25,0,6,0,0,4,2,1,0,0.04492041017653523,0.04491075487925064,0.9318204740292486,0.07270233196159122,0.86859637031932,0.6681691634628132
21,0,9,2,1,8,2,1,1,0.5588132738001579,0.5632254195252524,0.9922339889056985,0.8943758573388203,0.9373994946014244,0.7482434044809757
22,0,7,0,1,9,1,1,1,0.024167731266569927,0.024336249315105266,0.9264750378214825,0.0,0.8658396508155295,0.6649874055415617
26,0,9,1,3,8,14,1,1,0.19260231856088678,0.19174061185178082,0.9490670700958144,0.30727023319615915,0.8893866299104066,0.6949489593000132
20,0,3,0,0,5,0,1,1,0.5922719377821766,0.592684980988561,0.9961674230963187,0.9478737997256516,0.9965541006202618,0.8158557603075699
24,0,5,0,1,5,0,0,0,0.22667413368899814,0.2266382407348102,0.9532022188603126,0.36213991769547327,0.8929473926028026,0.6962746917672014
42,0,1,0,0,1,0,0,0,0.3844796256430045,0.3839378980159738,0.9717599596570852,0.6145404663923183,0.9140822421318631,0.720535595916744
25,0,7,0,0,3,5,1,1,0.4113686130076534,0.41212453956659645,0.9745839636913767,0.6584362139917695,0.9176430048242591,0.7249105130584648
36,0,9,0,0,3,1,1,0,0.06266622812410699,0.0628408373038625,0.9339384770549672,0.10150891632373114,0.8710084998851367,0.6709532016439083
28,0,5,0,0,3,2,1,1,0.6094586427679842,0.6105502585196653,0.9981845688350983,0.9753086419753086,0.9740408913393063,0.7897388307039639
36,0,5,0,0,4,2,1,0,0.05855545276614275,0.058381211512532206,0.9334341906202723,0.09465020576131687,0.870434183321847,0.6702903354103142
33,0,6,0,0,2,4,1,0,0.22949987089333262,0.22857497615715405,0.9534039334341906,0.3662551440329218,0.8993797381116472,0.7036987935834549
20,0,5,0,0,6,0,1,1,0.3202748039809804,0.3211136022034021,0.9641956631366616,0.5130315500685871,0.9054674936825178,0.7108577489062707
21,0,7,0,0,8,1,1,1,0.038084435849847185,0.03810576418912979,0.9310136157337368,0.06172839506172839,0.8754881690787962,0.681028768394538
23,0,5,0,0,8,0,1,0,0.08179026309782647,0.08428234551272905,0.9361573373676249,0.13168724279835392,0.8735354927636113,0.6742675328118786
61,0,1,0,0,1,1,0,0,0.021844536265327424,0.020866996882520014,0.9289964699949571,0.03429355281207133,0.8654950608775557,0.6644571125546864
45,0,1,0,0,1,1,0,0,0.14365373467664652,0.1453570880275279,0.9434190620272315,0.2345679012345679,0.8818056512749828,0.6836802333289143
23,0,3,0,0,3,0,0,0,0.27807427933287937,0.27755507698156706,0.9592536560766516,0.4458161865569273,0.961635653572249,0.7811215696672411
25,0,2,0,0,3,1,1,1,0.10410148825887112,0.10411303038441462,0.9387796268280383,0.27709190672153633,0.9097174362508614,0.7154978125414292
21,0,5,0,0,6,0,1,0,0.34100683496129697,0.3427293176493768,0.9666162380231972,0.5459533607681756,0.9082242131863083,0.714172080074241
23,0,8,1,0,7,7,1,1,0.1990744265102096,0.19934254476825464,0.9499747856782652,0.3196159122085048,0.9983919136227889,0.8183746519952274
40,0,3,0,0,1,5,1,0,0.05956412250306419,0.05922487724251333,0.9335350479072113,0.09602194787379972,0.8705490466345049,0.670422908657033
63,0,7,0,0,5,10,1,1,0.10496642695304262,0.13491336664660528,0.8513363590519415,0.2194787379972565,0.8766368022053757,0.6820893543682884
38,0,10,0,0,9,7,0,1,0.015499831702986116,0.0483135631714436,0.9282904689863842,0.024691358024691357,0.8788192051458764,0.7076759909850192
23,0,9,0,0,7,3,0,1,0.5098484019868056,0.5134679182843177,0.9864851235501765,0.8148148148148148,0.9409602572938204,0.7629590348667639
44,0,1,0,0,1,3,1,0,0.07560207162992244,0.0749252759242449,0.935451336359052,0.12071330589849108,0.8727314495750057,0.6728092270979716
30,0,10,0,1,8,7,1,1,0.6010179300205215,0.6010968806929988,0.9971759959657085,0.9615912208504801,0.9575005743165633,0.770648283176455
32,0,3,0,0,2,4,1,0,0.05701151599294379,0.05582475135431349,0.9331316187594554,0.09053497942386832,0.8702044566965311,0.6698926156701578
27,0,10,0,0,5,0,1,1,0.029513936116020746,0.052524778483352685,0.9300050428643469,0.04801097393689986,0.8946703422926717,0.7208007424101817
20,0,6,0,0,9,0,1,1,0.33408025406309094,0.3341519434230529,0.9658093797276853,0.5349794238683128,0.9365954514128187,0.74665252552035
29,0,2,0,0,2,0,0,0,0.25584916169951866,0.2567218982590195,0.956631366616238,0.4101508916323731,0.8968527452331725,0.7009147554023598
22,0,3,0,1,6,0,1,0,0.19834500537258334,0.19852134168800842,0.9498739283913262,0.31824417009602196,0.8891569032850908,0.6918997746254806
49,0,1,0,0,2,4,1,0,0.22772695960447584,0.23181040244017695,0.9527987897125567,0.3786008230452675,0.8930622559154606,0.6970701312475143
37,0,3,0,0,2,0,1,1,0.49624282664456115,0.49798619513700226,0.9848714069591528,0.7942386831275721,0.9290144727773949,0.738167837730346
48,0,1,0,0,1,1,1,0,0.04980095902333446,0.19264317125165512,0.9323247604639435,0.07956104252400549,0.8692855501952677,0.6909717618984489
31,0,1,0,0,2,2,1,0,0.1161984537570944,0.11685139935899884,0.940191628845184,0.18655692729766804,0.8781300252699288,0.6793053161871935
27,0,3,0,0,3,0,0,0,0.3323195885160605,0.33250839475715593,0.9656076651538074,0.532235939643347,0.9070755800597289,0.7125812011136152
51,0,3,0,0,1,7,1,0,0.32005611866932265,0.31959127832833456,0.9544125063035804,0.46364883401920437,0.9054674936825178,0.7105926024128331
25,0,6,0,0,3,4,1,0,0.3047703242591989,0.30491240863098656,0.9623802319717599,0.4883401920438957,0.903399954054675,0.7083388572186133
34,0,6,0,0,6,16,1,1,0.32198277211833487,0.32214158882702837,0.9643973777105396,0.5157750342935528,0.9056972203078337,0.7109903221529895
23,0,9,1,1,6,8,1,1,0.09966823176781604,0.3178031083478906,0.9382753403933434,0.15912208504801098,0.875947622329428,0.7103274559193955
30,0,2,0,0,2,0,1,1,0.42334490878715003,0.4234360583786086,0.9762985375693394,0.6776406035665294,0.9802435102228348,0.7968977860267797
48,0,4,0,0,4,11,1,1,0.26885285833441563,0.31623952512547715,0.9581442259203228,0.43072702331961593,0.8985756949230416,0.7100623094259578
